3192414.57611963	1.78977903594472	3432	0	1	-2	3432	-2
3193274.46163852	1.80437431349286	12547	0	1	-2	12547	-2
3204933.99601052	1.92338362874236	6848	1	2	1	17711	6848
3225384.49777768	2.37356762370768	2522	0	1	-2	2522	-2
3225638.57248598	1.86487673028871	2522	1	2	1	16446	2522
3232503.89502234	3.23178809452335	14837	0	1	-2	14837	-2
3233268.08663826	2.27741083108017	14837	1	5	1	19914	14837
3235646.26545945	1.92867123186105	9717	0	1	-2	9717	-2
3240929.80943853	1.76348764340224	14837	1	4	1	19913	14837
3240977.72070983	2.09725007982947	14837	2	6	4	22099	19913
3243167.81002749	1.78000455656737	11556	0	1	-2	11556	-2
3243466.73801076	1.55078249023484	14837	1	2	1	19911	14837
3248656.59232737	1.72169772928595	8044	1	19	1	18112	8044
3253410.13589343	2.71769253278278	14837	2	7	4	22100	19913
3264431.28242165	2.95088954148952	1372	0	1	-2	1372	-2
3264849.27423837	3.96852517928420	1372	1	3	1	16184	1372
3267015.08130890	1.91457296410155	1372	2	7	3	20399	16184
3268555.94009198	2.04804658379229	1372	2	8	3	20400	16184
3271069.82143772	1.62173074737360	14837	3	8	7	23528	22100
3272809.48317196	1.81094872498889	8044	1	21	1	18114	8044
3273457.27949761	1.88540125116774	8044	1	23	1	18116	8044
3273781.99866424	1.64168107159435	1372	2	4	3	20396	16184
3279294.75814616	1.65745400948206	6154	0	1	-2	6154	-2
3289933.64229553	1.61505221887707	5973	0	1	-2	5973	-2
3291754.45867639	1.68948661901713	11746	0	1	-2	11746	-2
3299998.95421494	1.67309539077574	1679	0	1	-2	1679	-2
3309111.22372263	1.86286558313512	1372	2	6	3	20398	16184
3350959.99263824	1.57780561215591	14712	0	1	-2	14712	-2
3352420.64489387	1.83179503865566	8044	1	22	1	18115	8044
3359223.26082389	2.42545648550540	14607	0	1	-2	14607	-2
3359457.93634560	1.87475285703585	9397	1	2	1	18474	9397
3392855.54225095	1.92953298906541	14511	0	1	-2	14511	-2
3398294.94572839	1.95599628887678	9302	0	1	-2	9302	-2
3401023.56693578	2.49169019838542	1706	0	1	-2	1706	-2
3406076.87532887	1.76817327507158	8622	0	1	-2	8622	-2
3408988.10989989	1.91753088839369	5536	0	1	-2	5536	-2
3416972.75779516	1.94931999065412	8036	0	1	-2	8036	-2
3420753.80439949	1.59921518816701	3794	0	1	-2	3794	-2
3426217.31094717	1.67350172590046	2870	0	1	-2	2870	-2
3428792.54246788	1.76921604289663	10244	0	1	-2	10244	-2
3429215.51911322	1.92684832731896	10244	1	2	1	18726	10244
3429939.30694035	1.88879382330457	8553	0	1	-2	8553	-2
3432801.44112337	1.64632735979218	5975	0	1	-2	5975	-2
3433988.43987092	2.33387275167788	9651	0	1	-2	9651	-2
3437076.21487837	2.28489309116364	1702	0	1	-2	1702	-2
3438750.31200328	1.98456125384158	6872	0	1	-2	6872	-2
3445165.69974279	2.24514586077487	5407	0	1	-2	5407	-2
3449393.83510632	2.10383122490984	8874	0	1	-2	8874	-2
3454288.04635731	1.57693089532868	12570	0	1	-2	12570	-2
3462308.07496364	1.61116501360605	8305	0	1	-2	8305	-2
3467397.47361714	1.52510538453497	5052	0	1	-2	5052	-2
3470559.97778682	2.42691543778920	3206	0	1	-2	3206	-2
3471802.98182760	1.53342939428754	3206	1	2	1	16590	3206
3480395.50464384	1.87425390606271	3206	1	3	1	16591	3206
3482572.57467167	1.58219481496084	4329	0	1	-2	4329	-2
3494223.17549818	1.52284767966349	8706	0	1	-2	8706	-2
3494385.11725278	2.49917951564440	8706	1	2	1	18291	8706
3499197.72534783	1.56805269223106	3821	0	1	-2	3821	-2
3504006.60541842	2.62073106837259	15330	0	1	-2	15330	-2
3504958.06923172	1.58993969430990	13168	0	1	-2	13168	-2
3507256.12959771	1.66149777412852	5902	0	1	-2	5902	-2
3513876.03320476	1.68503964491487	10050	1	6	1	18674	10050
3513983.13260037	4.29855613105483	10050	2	12	6	21458	18674
3515090.35874309	4.77209299876278	10050	3	33	12	22766	21458
3515429.53762849	3.42480194385708	10050	3	31	12	22764	21458
3516022.24587088	1.57432776758364	10050	4	52	33	24357	22766
3516691.25771725	2.03915489001399	10050	3	25	12	22758	21458
